Method,Metric,Value,source_target_ratio,source_size,target_size
Mean_Matching,XGBoost,0.3139882052613527,1,100,100
Mean_Matching,KRR,0.309554023609859,1,100,100
Mean_Matching,NN,0.3257049409666902,1,100,100
Mean_Matching,W1_to_target,0.350259687668786,1,100,100
OT_Calibration,XGBoost,0.3396965147158619,1,100,100
OT_Calibration,KRR,0.3399978300281276,1,100,100
OT_Calibration,NN,0.3926391348598459,1,100,100
OT_Calibration,W1_to_target,0.2509829475545594,1,100,100
TLCQM,XGBoost,0.320515922871936,1,100,100
TLCQM,KRR,0.3234400074565625,1,100,100
TLCQM,NN,0.3430039571511584,1,100,100
TLCQM,W1_to_target,0.0292352643824256,1,100,100
TLCQM,AvgPinball,0.1893162782799938,1,100,100
TLCQM,CRPS,0.3477675676154563,1,100,100
Engression_Only,XGBoost,2.9886823190035927,2,200,100
Engression_Only,KRR,0.9332122072699836,2,200,100
Engression_Only,NN,2.1795604142487366,2,200,100
Engression_Only,W1_to_target,2.090254584636646,2,200,100
Mean_Matching,XGBoost,0.299518948054684,2,200,100
Mean_Matching,KRR,0.3124607644683057,2,200,100
Mean_Matching,NN,0.2989661288155866,2,200,100
Mean_Matching,W1_to_target,0.3725135082416526,2,200,100
OT_Calibration,XGBoost,0.3701263459915529,2,200,100
OT_Calibration,KRR,0.3887374577509099,2,200,100
OT_Calibration,NN,0.4302027798162113,2,200,100
OT_Calibration,W1_to_target,0.2616025041256504,2,200,100
TLCQM,XGBoost,0.2993869462288777,2,200,100
TLCQM,KRR,0.3338605197345465,2,200,100
TLCQM,NN,0.3226907249333544,2,200,100
TLCQM,W1_to_target,0.0347661521338422,2,200,100
TLCQM,AvgPinball,0.1905473409533702,2,200,100
TLCQM,CRPS,0.3484413220312088,2,200,100
Engression_Only,XGBoost,2.8280664018607418,5,500,100
Engression_Only,KRR,1.1182276502578898,5,500,100
Engression_Only,NN,2.870582398344804,5,500,100
Engression_Only,W1_to_target,2.125084799058801,5,500,100
Mean_Matching,XGBoost,0.298656069089625,5,500,100
Mean_Matching,KRR,0.2985496425106881,5,500,100
Mean_Matching,NN,0.2952243200303179,5,500,100
Mean_Matching,W1_to_target,0.3669686491574577,5,500,100
OT_Calibration,XGBoost,0.4098078875688423,5,500,100
OT_Calibration,KRR,0.3995691968468075,5,500,100
OT_Calibration,NN,0.4560370405947485,5,500,100
OT_Calibration,W1_to_target,0.6147718992991252,5,500,100
TLCQM,XGBoost,0.3006205452830027,5,500,100
TLCQM,KRR,0.3004537572207802,5,500,100
TLCQM,NN,0.2958826294667067,5,500,100
TLCQM,W1_to_target,0.0325987983525711,5,500,100
TLCQM,AvgPinball,0.1729306910072826,5,500,100
TLCQM,CRPS,0.3158051490372526,5,500,100
Engression_Only,XGBoost,3.0353856744790453,10,1000,100
Engression_Only,KRR,1.6824677911990775,10,1000,100
Engression_Only,NN,3.003719738484211,10,1000,100
Engression_Only,W1_to_target,2.0553174608032427,10,1000,100
Mean_Matching,XGBoost,0.2868928524242038,10,1000,100
Mean_Matching,KRR,0.2895102675486617,10,1000,100
Mean_Matching,NN,0.2903081708558029,10,1000,100
Mean_Matching,W1_to_target,0.362201149052407,10,1000,100
OT_Calibration,XGBoost,0.4901705745776585,10,1000,100
OT_Calibration,KRR,0.4826454068700068,10,1000,100
OT_Calibration,NN,0.4954047108067967,10,1000,100
OT_Calibration,W1_to_target,0.280333755234216,10,1000,100
TLCQM,XGBoost,0.293739080548209,10,1000,100
TLCQM,KRR,0.2912360046912869,10,1000,100
TLCQM,NN,0.2923854629035249,10,1000,100
TLCQM,W1_to_target,0.0316660277952168,10,1000,100
TLCQM,AvgPinball,0.172704312778041,10,1000,100
TLCQM,CRPS,0.3158069191457413,10,1000,100
Engression_Only,XGBoost,3.18254285439317,15,1500,100
Engression_Only,KRR,1.853784622404135,15,1500,100
Engression_Only,NN,3.083086863891252,15,1500,100
Engression_Only,W1_to_target,2.079703591003506,15,1500,100
Mean_Matching,XGBoost,0.2989217176031967,15,1500,100
Mean_Matching,KRR,0.3073194508008509,15,1500,100
Mean_Matching,NN,0.3041974694936751,15,1500,100
Mean_Matching,W1_to_target,0.322010471515824,15,1500,100
OT_Calibration,XGBoost,0.5365804144406435,15,1500,100
OT_Calibration,KRR,0.5414805162705564,15,1500,100
OT_Calibration,NN,0.6468249163636245,15,1500,100
OT_Calibration,W1_to_target,0.2166728646347849,15,1500,100
TLCQM,XGBoost,0.2998478408886936,15,1500,100
TLCQM,KRR,0.3084979231919272,15,1500,100
TLCQM,NN,0.3065250618356027,15,1500,100
TLCQM,W1_to_target,0.0316333062585713,15,1500,100
TLCQM,AvgPinball,0.1722681846251979,15,1500,100
TLCQM,CRPS,0.314616426754376,15,1500,100
Engression_Only,XGBoost,3.587768073050887,20,2000,100
Engression_Only,KRR,2.558914090855114,20,2000,100
Engression_Only,NN,3.801157885340812,20,2000,100
Engression_Only,W1_to_target,2.0734134561139985,20,2000,100
Mean_Matching,XGBoost,0.298114180073421,20,2000,100
Mean_Matching,KRR,0.3034612592337431,20,2000,100
Mean_Matching,NN,0.3030582011370933,20,2000,100
Mean_Matching,W1_to_target,0.3527176551629831,20,2000,100
OT_Calibration,XGBoost,0.5518734166095253,20,2000,100
OT_Calibration,KRR,0.5226326435005411,20,2000,100
OT_Calibration,NN,0.6095260490252953,20,2000,100
OT_Calibration,W1_to_target,0.1018116404123761,20,2000,100
TLCQM,XGBoost,0.3066258152797788,20,2000,100
TLCQM,KRR,0.3148708998119425,20,2000,100
TLCQM,NN,0.3151105616399933,20,2000,100
TLCQM,W1_to_target,0.0353509309903965,20,2000,100
TLCQM,AvgPinball,0.1734836733713258,20,2000,100
TLCQM,CRPS,0.3171122314217375,20,2000,100
Engression_Only,XGBoost,3.78121242743628,30,3000,100
Engression_Only,KRR,3.0963892021652644,30,3000,100
Engression_Only,NN,4.05034033981365,30,3000,100
Engression_Only,W1_to_target,2.091801049949777,30,3000,100
Mean_Matching,XGBoost,0.2979176630550049,30,3000,100
Mean_Matching,KRR,0.2962569694110978,30,3000,100
Mean_Matching,NN,0.2998247029767075,30,3000,100
Mean_Matching,W1_to_target,0.3162356817809772,30,3000,100
OT_Calibration,XGBoost,0.7383224817614257,30,3000,100
OT_Calibration,KRR,0.6761438846005183,30,3000,100
OT_Calibration,NN,0.7536268803954819,30,3000,100
OT_Calibration,W1_to_target,0.2578635056509303,30,3000,100
TLCQM,XGBoost,0.3060700544784527,30,3000,100
TLCQM,KRR,0.3064378841722741,30,3000,100
TLCQM,NN,0.3104896459057991,30,3000,100
TLCQM,W1_to_target,0.0364383955688095,30,3000,100
TLCQM,AvgPinball,0.1765137860084169,30,3000,100
TLCQM,CRPS,0.3230393526851827,30,3000,100
Engression_Only,XGBoost,1.1446592393252697,1,150,150
Engression_Only,KRR,0.7310615175259915,1,150,150
Engression_Only,NN,0.9511280428860912,1,150,150
Engression_Only,W1_to_target,2.0900224822606672,1,150,150
Mean_Matching,XGBoost,0.3051766033861112,1,150,150
Mean_Matching,KRR,0.2940281905639331,1,150,150
Mean_Matching,NN,0.2974825618806632,1,150,150
Mean_Matching,W1_to_target,0.316121498360286,1,150,150
OT_Calibration,XGBoost,0.3573178828000842,1,150,150
OT_Calibration,KRR,0.3768229977573505,1,150,150
OT_Calibration,NN,0.3979869484266596,1,150,150
OT_Calibration,W1_to_target,0.751755509821706,1,150,150
TLCQM,XGBoost,0.2952913172366424,1,150,150
TLCQM,KRR,0.3041383396002199,1,150,150
TLCQM,NN,0.2976037745914397,1,150,150
TLCQM,W1_to_target,0.0257305162609523,1,150,150
TLCQM,AvgPinball,0.1824243936724828,1,150,150
TLCQM,CRPS,0.3331984325045791,1,150,150
Engression_Only,XGBoost,2.1667460191941603,2,300,150
Engression_Only,KRR,0.8044418369834834,2,300,150
Engression_Only,NN,1.0401127331342437,2,300,150
Engression_Only,W1_to_target,2.048957803486054,2,300,150
Mean_Matching,XGBoost,0.2963688096196463,2,300,150
Mean_Matching,KRR,0.2844327366754197,2,300,150
Mean_Matching,NN,0.3081286484090236,2,300,150
Mean_Matching,W1_to_target,0.3817757364256348,2,300,150
OT_Calibration,XGBoost,0.3573241309935185,2,300,150
OT_Calibration,KRR,0.3620115019138182,2,300,150
OT_Calibration,NN,0.377720953820916,2,300,150
OT_Calibration,W1_to_target,0.9004511793097879,2,300,150
TLCQM,XGBoost,0.3070766242483978,2,300,150
TLCQM,KRR,0.2978709768375543,2,300,150
TLCQM,NN,0.3086297512242312,2,300,150
TLCQM,W1_to_target,0.0283861199483195,2,300,150
TLCQM,AvgPinball,0.1805333279490609,2,300,150
TLCQM,CRPS,0.3296415225691618,2,300,150
Engression_Only,XGBoost,2.803303368935327,5,750,150
Engression_Only,KRR,1.4682614805787753,5,750,150
Engression_Only,NN,2.7957464276315376,5,750,150
Engression_Only,W1_to_target,1.9279692620911737,5,750,150
Mean_Matching,XGBoost,0.3051246790102284,5,750,150
Mean_Matching,KRR,0.2943047281711427,5,750,150
Mean_Matching,NN,0.3041549962543352,5,750,150
Mean_Matching,W1_to_target,0.377657537140093,5,750,150
OT_Calibration,XGBoost,0.4130163700592858,5,750,150
OT_Calibration,KRR,0.4001958108452437,5,750,150
OT_Calibration,NN,0.4559580262248647,5,750,150
OT_Calibration,W1_to_target,0.0609135525738741,5,750,150
TLCQM,XGBoost,0.3101793505462608,5,750,150
TLCQM,KRR,0.2963424769504981,5,750,150
TLCQM,NN,0.3085989613083452,5,750,150
TLCQM,W1_to_target,0.0262703561101666,5,750,150
TLCQM,AvgPinball,0.1771122158593093,5,750,150
TLCQM,CRPS,0.3235820235935968,5,750,150
Engression_Only,XGBoost,3.4473111307770887,10,1500,150
Engression_Only,KRR,1.6933608649216336,10,1500,150
Engression_Only,NN,3.1904754584092667,10,1500,150
Engression_Only,W1_to_target,1.9787942876801503,10,1500,150
Mean_Matching,XGBoost,0.304536727106616,10,1500,150
Mean_Matching,KRR,0.2886358925725399,10,1500,150
Mean_Matching,NN,0.300772521753134,10,1500,150
Mean_Matching,W1_to_target,0.3821909437590821,10,1500,150
OT_Calibration,XGBoost,0.5280151928075277,10,1500,150
OT_Calibration,KRR,0.49057001269355,10,1500,150
OT_Calibration,NN,0.6197962948581165,10,1500,150
OT_Calibration,W1_to_target,0.1568153080665149,10,1500,150
TLCQM,XGBoost,0.2955297573057018,10,1500,150
TLCQM,KRR,0.2869540112388727,10,1500,150
TLCQM,NN,0.2949258883502983,10,1500,150
TLCQM,W1_to_target,0.0290466477867691,10,1500,150
TLCQM,AvgPinball,0.1789300718806728,10,1500,150
TLCQM,CRPS,0.3268657449139316,10,1500,150
Engression_Only,XGBoost,3.493135127288674,15,2250,150
Engression_Only,KRR,2.3684664259120125,15,2250,150
Engression_Only,NN,3.5548926788501727,15,2250,150
Engression_Only,W1_to_target,2.00878505208184,15,2250,150
Mean_Matching,XGBoost,0.2908449083956175,15,2250,150
Mean_Matching,KRR,0.2834008846170309,15,2250,150
Mean_Matching,NN,0.291963330048509,15,2250,150
Mean_Matching,W1_to_target,0.3754881515390109,15,2250,150
OT_Calibration,XGBoost,0.543881511273563,15,2250,150
OT_Calibration,KRR,0.5298776273595136,15,2250,150
OT_Calibration,NN,0.6120883737062804,15,2250,150
OT_Calibration,W1_to_target,0.2424609436739254,15,2250,150
TLCQM,XGBoost,0.3070924716063574,15,2250,150
TLCQM,KRR,0.297468279424688,15,2250,150
TLCQM,NN,0.3082047961149101,15,2250,150
TLCQM,W1_to_target,0.0318852687204638,15,2250,150
TLCQM,AvgPinball,0.1812516009679307,15,2250,150
TLCQM,CRPS,0.3315070103368669,15,2250,150
Engression_Only,XGBoost,3.647016740270861,20,3000,150
Engression_Only,KRR,2.798507968428787,20,3000,150
Engression_Only,NN,3.8518527830766858,20,3000,150
Engression_Only,W1_to_target,2.012905533842487,20,3000,150
Mean_Matching,XGBoost,0.294571720594975,20,3000,150
Mean_Matching,KRR,0.2799080202754941,20,3000,150
Mean_Matching,NN,0.2934738405524377,20,3000,150
Mean_Matching,W1_to_target,0.3549113514381034,20,3000,150
OT_Calibration,XGBoost,0.6184625057932652,20,3000,150
OT_Calibration,KRR,0.5782305145150038,20,3000,150
OT_Calibration,NN,0.6771709787435334,20,3000,150
OT_Calibration,W1_to_target,0.2105599503651973,20,3000,150
TLCQM,XGBoost,0.3080468131314632,20,3000,150
TLCQM,KRR,0.2965030926963098,20,3000,150
TLCQM,NN,0.3111551654528596,20,3000,150
TLCQM,W1_to_target,0.0287376196139351,20,3000,150
TLCQM,AvgPinball,0.1802448094136012,20,3000,150
TLCQM,CRPS,0.3293571108478318,20,3000,150
Engression_Only,XGBoost,3.522875729249358,30,4500,150
Engression_Only,KRR,2.955195315081671,30,4500,150
Engression_Only,NN,3.745863383742264,30,4500,150
Engression_Only,W1_to_target,1.99928651978317,30,4500,150
Mean_Matching,XGBoost,0.3066954814922482,30,4500,150
Mean_Matching,KRR,0.2868109776816375,30,4500,150
Mean_Matching,NN,0.3004309616423403,30,4500,150
Mean_Matching,W1_to_target,0.3248390668068718,30,4500,150
OT_Calibration,XGBoost,0.5312671625930311,30,4500,150
OT_Calibration,KRR,0.5583656092931518,30,4500,150
OT_Calibration,NN,0.6668131947882973,30,4500,150
OT_Calibration,W1_to_target,0.2171900430301669,30,4500,150
TLCQM,XGBoost,0.2992208528163578,30,4500,150
TLCQM,KRR,0.2858237446027284,30,4500,150
TLCQM,NN,0.2946887186069176,30,4500,150
TLCQM,W1_to_target,0.0265781530188188,30,4500,150
TLCQM,AvgPinball,0.1737977463415213,30,4500,150
TLCQM,CRPS,0.317316830791052,30,4500,150
Engression_Only,XGBoost,0.8070113431564903,1,50,50
Engression_Only,KRR,0.6759732815721312,1,50,50
Engression_Only,NN,0.7063469153905844,1,50,50
Engression_Only,W1_to_target,2.064901921089256,1,50,50
Mean_Matching,XGBoost,0.2930737067407565,1,50,50
Mean_Matching,KRR,0.3520863882044374,1,50,50
Mean_Matching,NN,0.347843870766183,1,50,50
Mean_Matching,W1_to_target,0.331167193582032,1,50,50
OT_Calibration,XGBoost,0.3193793293588374,1,50,50
OT_Calibration,KRR,0.3712817476769398,1,50,50
OT_Calibration,NN,0.3784425162963378,1,50,50
OT_Calibration,W1_to_target,0.5549607435754486,1,50,50
TLCQM,XGBoost,0.2984695399577543,1,50,50
TLCQM,KRR,0.3632368401654413,1,50,50
TLCQM,NN,0.531384328223737,1,50,50
TLCQM,W1_to_target,0.0721715089921264,1,50,50
TLCQM,AvgPinball,0.235377294914688,1,50,50
TLCQM,CRPS,0.4355765030910122,1,50,50
Engression_Only,XGBoost,3.4524966635347387,2,100,50
Engression_Only,KRR,0.89409060062003,2,100,50
Engression_Only,NN,1.1160096262734291,2,100,50
Engression_Only,W1_to_target,2.085515177327673,2,100,50
Mean_Matching,XGBoost,0.3160727336927251,2,100,50
Mean_Matching,KRR,0.3609455816417392,2,100,50
Mean_Matching,NN,0.3263675086244903,2,100,50
Mean_Matching,W1_to_target,0.3392263532364529,2,100,50
OT_Calibration,XGBoost,0.4932501366077565,2,100,50
OT_Calibration,KRR,0.4419869210710288,2,100,50
OT_Calibration,NN,0.4175673109597293,2,100,50
OT_Calibration,W1_to_target,0.990208556548222,2,100,50
TLCQM,XGBoost,0.3239609716534713,2,100,50
TLCQM,KRR,0.3704498722149695,2,100,50
TLCQM,NN,0.334005736902645,2,100,50
TLCQM,W1_to_target,0.0786261235670484,2,100,50
TLCQM,AvgPinball,0.2022304059919917,2,100,50
TLCQM,CRPS,0.3694491125584024,2,100,50
Engression_Only,XGBoost,3.569789335760134,5,250,50
Engression_Only,KRR,0.904868097441254,5,250,50
Engression_Only,NN,3.3970760492580814,5,250,50
Engression_Only,W1_to_target,1.921120428557242,5,250,50
Mean_Matching,XGBoost,0.3829649885436693,5,250,50
Mean_Matching,KRR,0.3576173482117251,5,250,50
Mean_Matching,NN,0.355655217575487,5,250,50
Mean_Matching,W1_to_target,0.3141019300055998,5,250,50
OT_Calibration,XGBoost,0.43270423048038,5,250,50
OT_Calibration,KRR,0.4644420647879331,5,250,50
OT_Calibration,NN,0.4772013573258918,5,250,50
OT_Calibration,W1_to_target,0.2685717817604253,5,250,50
TLCQM,XGBoost,0.3398715213483933,5,250,50
TLCQM,KRR,0.3375775124292685,5,250,50
TLCQM,NN,0.3656515073189292,5,250,50
TLCQM,W1_to_target,0.0769012606679141,5,250,50
TLCQM,AvgPinball,0.2056946407286792,5,250,50
TLCQM,CRPS,0.3769062506223641,5,250,50
Engression_Only,XGBoost,2.456106373408554,10,500,50
Engression_Only,KRR,0.8762858907951596,10,500,50
Engression_Only,NN,1.8094765057290616,10,500,50
Engression_Only,W1_to_target,1.88889385256213,10,500,50
Mean_Matching,XGBoost,0.3057611835044094,10,500,50
Mean_Matching,KRR,0.325671029287997,10,500,50
Mean_Matching,NN,0.3133421627866452,10,500,50
Mean_Matching,W1_to_target,0.4301286450313393,10,500,50
OT_Calibration,XGBoost,0.4705165760962623,10,500,50
OT_Calibration,KRR,0.506096712617605,10,500,50
OT_Calibration,NN,0.4769425660613197,10,500,50
OT_Calibration,W1_to_target,0.9706366334711998,10,500,50
TLCQM,XGBoost,0.3192223026422131,10,500,50
TLCQM,KRR,0.3427644830698754,10,500,50
TLCQM,NN,0.309942997368573,10,500,50
TLCQM,W1_to_target,0.0777094761319408,10,500,50
TLCQM,AvgPinball,0.2014521926480738,10,500,50
TLCQM,CRPS,0.3676836023475575,10,500,50
Engression_Only,XGBoost,3.5880318823599944,15,750,50
Engression_Only,KRR,2.059534760716249,15,750,50
Engression_Only,NN,2.9964707957197048,15,750,50
Engression_Only,W1_to_target,1.9412732511099768,15,750,50
Mean_Matching,XGBoost,0.2980048471849854,15,750,50
Mean_Matching,KRR,0.3080608227485689,15,750,50
Mean_Matching,NN,0.3049410095221809,15,750,50
Mean_Matching,W1_to_target,0.3893322841516033,15,750,50
OT_Calibration,XGBoost,0.5517081469524555,15,750,50
OT_Calibration,KRR,0.5551393767599632,15,750,50
OT_Calibration,NN,0.5527183546409096,15,750,50
OT_Calibration,W1_to_target,0.293221426640888,15,750,50
TLCQM,XGBoost,0.2946704631265851,15,750,50
TLCQM,KRR,0.3065462635403912,15,750,50
TLCQM,NN,0.304746453693773,15,750,50
TLCQM,W1_to_target,0.0755559646129234,15,750,50
TLCQM,AvgPinball,0.1910296382945587,15,750,50
TLCQM,CRPS,0.3487805351417003,15,750,50
Engression_Only,XGBoost,3.9726630815301385,20,1000,50
Engression_Only,KRR,2.552541863304243,20,1000,50
Engression_Only,NN,4.525275371633625,20,1000,50
Engression_Only,W1_to_target,1.96371347012812,20,1000,50
Mean_Matching,XGBoost,0.3088749354610042,20,1000,50
Mean_Matching,KRR,0.3150009845052551,20,1000,50
Mean_Matching,NN,0.3079654322516403,20,1000,50
Mean_Matching,W1_to_target,0.4376636915908677,20,1000,50
OT_Calibration,XGBoost,0.5862122578808395,20,1000,50
OT_Calibration,KRR,0.5546853871245584,20,1000,50
OT_Calibration,NN,0.6040654689021975,20,1000,50
OT_Calibration,W1_to_target,0.4527043365877503,20,1000,50
TLCQM,XGBoost,0.3080445551496305,20,1000,50
TLCQM,KRR,0.3141080027203526,20,1000,50
TLCQM,NN,0.313549066902027,20,1000,50
TLCQM,W1_to_target,0.0769840002746156,20,1000,50
TLCQM,AvgPinball,0.1984070857906614,20,1000,50
TLCQM,CRPS,0.3629385913737967,20,1000,50
Engression_Only,XGBoost,3.742929757047419,30,1500,50
Engression_Only,KRR,2.49012839851289,30,1500,50
Engression_Only,NN,3.264305109113692,30,1500,50
Engression_Only,W1_to_target,2.043457545090661,30,1500,50
Mean_Matching,XGBoost,0.3067748601364434,30,1500,50
Mean_Matching,KRR,0.3035530563400591,30,1500,50
Mean_Matching,NN,0.2997375694254339,30,1500,50
Mean_Matching,W1_to_target,0.3045837576352558,30,1500,50
OT_Calibration,XGBoost,0.6731697169755402,30,1500,50
OT_Calibration,KRR,0.7681964509446036,30,1500,50
OT_Calibration,NN,0.7135318383630579,30,1500,50
OT_Calibration,W1_to_target,0.3062377795678556,30,1500,50
TLCQM,XGBoost,0.2949795175336411,30,1500,50
TLCQM,KRR,0.308291688376975,30,1500,50
TLCQM,NN,0.2959039481338386,30,1500,50
TLCQM,W1_to_target,0.0744150490425433,30,1500,50
TLCQM,AvgPinball,0.1985910786499558,30,1500,50
TLCQM,CRPS,0.3629884980405106,30,1500,50
Engression_Only,XGBoost,0.489269520568901,1,100,100
Engression_Only,KRR,0.5106521568755358,1,100,100
Engression_Only,NN,0.728308942786968,1,100,100
Engression_Only,W1_to_target,1.905907689598072,1,100,100
Mean_Matching,XGBoost,0.2990161555724154,1,100,100
Mean_Matching,KRR,0.3101237978477858,1,100,100
Mean_Matching,NN,0.3071360536597474,1,100,100
Mean_Matching,W1_to_target,0.3723052774723513,1,100,100
OT_Calibration,XGBoost,0.361438940600792,1,100,100
OT_Calibration,KRR,0.3827067133800574,1,100,100
OT_Calibration,NN,0.4459020829490246,1,100,100
OT_Calibration,W1_to_target,0.4426994013152721,1,100,100
TLCQM,XGBoost,0.3150479104495812,1,100,100
TLCQM,KRR,0.3405611662497778,1,100,100
TLCQM,NN,0.3434273089791059,1,100,100
TLCQM,W1_to_target,0.0608124572625514,1,100,100
TLCQM,AvgPinball,0.2227584615345618,1,100,100
TLCQM,CRPS,0.4119294394737012,1,100,100
Engression_Only,XGBoost,2.316795537757624,2,200,100
Engression_Only,KRR,0.7377394007661102,2,200,100
Engression_Only,NN,0.9912012384350436,2,200,100
Engression_Only,W1_to_target,1.913732211706272,2,200,100
Mean_Matching,XGBoost,0.3128939843383359,2,200,100
Mean_Matching,KRR,0.311833477887101,2,200,100
Mean_Matching,NN,0.3255181000620187,2,200,100
Mean_Matching,W1_to_target,0.36255608451737,2,200,100
OT_Calibration,XGBoost,0.3339838925763361,2,200,100
OT_Calibration,KRR,0.3608974380495379,2,200,100
OT_Calibration,NN,0.3980729382124345,2,200,100
OT_Calibration,W1_to_target,0.1107967973696863,2,200,100
TLCQM,XGBoost,0.3230293415744246,2,200,100
TLCQM,KRR,0.3162695520264609,2,200,100
TLCQM,NN,0.3273673165119942,2,200,100
TLCQM,W1_to_target,0.0606359407517613,2,200,100
TLCQM,AvgPinball,0.1752333474530041,2,200,100
TLCQM,CRPS,0.3208584638721078,2,200,100
Engression_Only,XGBoost,2.3929626274533646,5,500,100
Engression_Only,KRR,0.8265802401492796,5,500,100
Engression_Only,NN,1.220821564215799,5,500,100
Engression_Only,W1_to_target,1.9599662951712888,5,500,100
Mean_Matching,XGBoost,0.2952366790544947,5,500,100
Mean_Matching,KRR,0.3122318093556551,5,500,100
Mean_Matching,NN,0.2968883738726839,5,500,100
Mean_Matching,W1_to_target,0.2917258615297816,5,500,100
OT_Calibration,XGBoost,0.3385751193148487,5,500,100
OT_Calibration,KRR,0.3903990003517366,5,500,100
OT_Calibration,NN,0.3548993348079812,5,500,100
