Method,MSE,source_size,target_size,alpha
XGBoost_Mixup_Comb,0.3855074633233317,1000,50,0.5
KRR_Mixup_Comb,1.6782358913336,1000,50,0.5
NN_Mixup_Comb,0.4436554475249882,1000,50,0.5
XGBoost_Mixup_Comb,0.398315951667627,1000,50,0.6
KRR_Mixup_Comb,1.4679725728763702,1000,50,0.6
NN_Mixup_Comb,0.4854678343017842,1000,50,0.6
XGBoost_Mixup_Comb,0.3803152109543433,1000,50,0.8
KRR_Mixup_Comb,1.0819347121921592,1000,50,0.8
NN_Mixup_Comb,0.4399228155567554,1000,50,0.8
XGBoost_Mixup_Comb,0.3910454637894673,1500,50,0.2
KRR_Mixup_Comb,1.8578979934416195,1500,50,0.2
NN_Mixup_Comb,0.4553005099917929,1500,50,0.2
XGBoost_Mixup_Comb,0.3758978530936165,1500,50,0.4
KRR_Mixup_Comb,2.928055405508258,1500,50,0.4
NN_Mixup_Comb,0.442163635928712,1500,50,0.4
XGBoost_Mixup_Comb,0.3808049570841864,1500,50,0.5
KRR_Mixup_Comb,1.6241835655910704,1500,50,0.5
NN_Mixup_Comb,0.4279511971199037,1500,50,0.5
XGBoost_Mixup_Comb,0.3881126019952104,1500,50,0.6
KRR_Mixup_Comb,1.4299310365688016,1500,50,0.6
NN_Mixup_Comb,0.4728220522711671,1500,50,0.6
XGBoost_Mixup_Comb,0.3696545851744313,1500,50,0.8
KRR_Mixup_Comb,1.0435347124032133,1500,50,0.8
NN_Mixup_Comb,0.420235566329413,1500,50,0.8
XGBoost_Mixup_Comb,0.3510629279694696,100,100,0.2
KRR_Mixup_Comb,1.6551118771596005,100,100,0.2
NN_Mixup_Comb,0.3950211126872139,100,100,0.2
XGBoost_Mixup_Comb,0.3458893151289147,100,100,0.4
KRR_Mixup_Comb,0.6109719558346308,100,100,0.4
NN_Mixup_Comb,0.3795435583328473,100,100,0.4
XGBoost_Mixup_Comb,0.3413772940437199,100,100,0.5
KRR_Mixup_Comb,0.9382209665087424,100,100,0.5
NN_Mixup_Comb,0.3885117635737014,100,100,0.5
XGBoost_Mixup_Comb,0.3430525192039413,100,100,0.6
KRR_Mixup_Comb,0.8959703473113946,100,100,0.6
NN_Mixup_Comb,0.3978254975131801,100,100,0.6
XGBoost_Mixup_Comb,0.3550102857263938,100,100,0.8
KRR_Mixup_Comb,0.6353837900437149,100,100,0.8
NN_Mixup_Comb,0.3663750875125058,100,100,0.8
XGBoost_Mixup_Comb,0.3485138125309002,200,100,0.2
KRR_Mixup_Comb,1.627646746088696,200,100,0.2
NN_Mixup_Comb,0.3918587379650209,200,100,0.2
XGBoost_Mixup_Comb,0.3399870254750734,200,100,0.4
KRR_Mixup_Comb,0.6092103852139343,200,100,0.4
NN_Mixup_Comb,0.3760543742057279,200,100,0.4
XGBoost_Mixup_Comb,0.3443549723042916,200,100,0.5
KRR_Mixup_Comb,0.9213362446678224,200,100,0.5
NN_Mixup_Comb,0.3868678326453645,200,100,0.5
XGBoost_Mixup_Comb,0.3450902611225255,200,100,0.6
KRR_Mixup_Comb,0.8913340854676713,200,100,0.6
NN_Mixup_Comb,0.3931805921018828,200,100,0.6
XGBoost_Mixup_Comb,0.3550411640204971,200,100,0.8
KRR_Mixup_Comb,0.6302256135799368,200,100,0.8
NN_Mixup_Comb,0.3705469817197261,200,100,0.8
XGBoost_Mixup_Comb,0.3649843268288506,500,100,0.2
KRR_Mixup_Comb,1.8974478111449984,500,100,0.2
NN_Mixup_Comb,0.4208656023766801,500,100,0.2
XGBoost_Mixup_Comb,0.3548601421033004,500,100,0.4
KRR_Mixup_Comb,0.6838000101608837,500,100,0.4
NN_Mixup_Comb,0.4072322806833031,500,100,0.4
XGBoost_Mixup_Comb,0.3570955809551056,500,100,0.5
KRR_Mixup_Comb,1.04733065347698,500,100,0.5
NN_Mixup_Comb,0.4057351212710558,500,100,0.5
XGBoost_Mixup_Comb,0.3543000375780716,500,100,0.6
KRR_Mixup_Comb,0.94008416339473,500,100,0.6
NN_Mixup_Comb,0.4173372187737847,500,100,0.6
XGBoost_Mixup_Comb,0.368415341156039,500,100,0.8
KRR_Mixup_Comb,0.7001774725057542,500,100,0.8
NN_Mixup_Comb,0.3898816240048724,500,100,0.8
XGBoost_Mixup_Comb,0.3406721724737083,1000,100,0.2
KRR_Mixup_Comb,1.7894205368492484,1000,100,0.2
NN_Mixup_Comb,0.3765281986806233,1000,100,0.2
XGBoost_Mixup_Comb,0.3298279228952426,1000,100,0.4
KRR_Mixup_Comb,0.6118903229042801,1000,100,0.4
NN_Mixup_Comb,0.3628658028164027,1000,100,0.4
XGBoost_Mixup_Comb,0.326366294611517,1000,100,0.5
KRR_Mixup_Comb,0.92321979976678,1000,100,0.5
NN_Mixup_Comb,0.3716719270407622,1000,100,0.5
XGBoost_Mixup_Comb,0.3329597943120032,1000,100,0.6
KRR_Mixup_Comb,0.8779251523744767,1000,100,0.6
NN_Mixup_Comb,0.3858989453349555,1000,100,0.6
XGBoost_Mixup_Comb,0.3440847736803532,1000,100,0.8
KRR_Mixup_Comb,0.6281506589042458,1000,100,0.8
NN_Mixup_Comb,0.3565944497969929,1000,100,0.8
XGBoost_Mixup_Comb,0.3440884364434443,1500,100,0.2
KRR_Mixup_Comb,1.673131181954474,1500,100,0.2
NN_Mixup_Comb,0.388038529738141,1500,100,0.2
XGBoost_Mixup_Comb,0.3441304769837925,1500,100,0.4
KRR_Mixup_Comb,0.6156640401685768,1500,100,0.4
NN_Mixup_Comb,0.3785038075225235,1500,100,0.4
XGBoost_Mixup_Comb,0.3424678480544192,1500,100,0.5
KRR_Mixup_Comb,0.9212284309212287,1500,100,0.5
NN_Mixup_Comb,0.3830525293851023,1500,100,0.5
XGBoost_Mixup_Comb,0.3394208462955551,1500,100,0.6
KRR_Mixup_Comb,0.8975669156836745,1500,100,0.6
NN_Mixup_Comb,0.3961125370751397,1500,100,0.6
XGBoost_Mixup_Comb,0.3502044740447447,1500,100,0.8
KRR_Mixup_Comb,0.6308548350059427,1500,100,0.8
NN_Mixup_Comb,0.3742337297459258,1500,100,0.8
XGBoost_Mixup_Comb,0.3376204983834522,2000,100,0.2
KRR_Mixup_Comb,1.984245761450591,2000,100,0.2
NN_Mixup_Comb,0.3903894163963711,2000,100,0.2
XGBoost_Mixup_Comb,0.3393599085562554,2000,100,0.4
KRR_Mixup_Comb,0.6648509695431991,2000,100,0.4
NN_Mixup_Comb,0.3813949149805197,2000,100,0.4
XGBoost_Mixup_Comb,0.3385612782220958,2000,100,0.5
KRR_Mixup_Comb,1.02693125155988,2000,100,0.5
NN_Mixup_Comb,0.386569557670951,2000,100,0.5
XGBoost_Mixup_Comb,0.3371804549645751,2000,100,0.6
KRR_Mixup_Comb,0.9389533531501704,2000,100,0.6
NN_Mixup_Comb,0.4004995485974199,2000,100,0.6
XGBoost_Mixup_Comb,0.3448460474542877,2000,100,0.8
KRR_Mixup_Comb,0.6662381904642936,2000,100,0.8
NN_Mixup_Comb,0.3718341625036572,2000,100,0.8
XGBoost_Mixup_Comb,0.3644750762402531,3000,100,0.2
KRR_Mixup_Comb,1.7924409459032613,3000,100,0.2
NN_Mixup_Comb,0.4033042424168082,3000,100,0.2
XGBoost_Mixup_Comb,0.3595452806955397,3000,100,0.4
KRR_Mixup_Comb,0.6548439133187113,3000,100,0.4
NN_Mixup_Comb,0.3846392555546248,3000,100,0.4
XGBoost_Mixup_Comb,0.3593226363783777,3000,100,0.5
KRR_Mixup_Comb,1.000208789363604,3000,100,0.5
NN_Mixup_Comb,0.3974699025818919,3000,100,0.5
XGBoost_Mixup_Comb,0.3554595455642523,3000,100,0.6
KRR_Mixup_Comb,0.9688825249464263,3000,100,0.6
NN_Mixup_Comb,0.40913750831035,3000,100,0.6
XGBoost_Mixup_Comb,0.3643496600961052,3000,100,0.8
KRR_Mixup_Comb,0.6684345774183051,3000,100,0.8
NN_Mixup_Comb,0.3772251171226424,3000,100,0.8
XGBoost_Mixup_Comb,0.3704457301443982,150,150,0.2
KRR_Mixup_Comb,2.5162300370541644,150,150,0.2
NN_Mixup_Comb,0.4694555903141189,150,150,0.2
XGBoost_Mixup_Comb,0.3670032310133028,150,150,0.4
KRR_Mixup_Comb,2.250729989437229,150,150,0.4
NN_Mixup_Comb,0.3975717466114482,150,150,0.4
XGBoost_Mixup_Comb,0.3733999626488791,150,150,0.5
KRR_Mixup_Comb,2.0956316145758085,150,150,0.5
NN_Mixup_Comb,0.4008306947805466,150,150,0.5
XGBoost_Mixup_Comb,0.3586412955390477,150,150,0.6
KRR_Mixup_Comb,2.277774797716459,150,150,0.6
NN_Mixup_Comb,0.4460328778979071,150,150,0.6
XGBoost_Mixup_Comb,0.3529247358559671,150,150,0.8
KRR_Mixup_Comb,1.7147834574030618,150,150,0.8
NN_Mixup_Comb,0.3809663824153735,150,150,0.8
XGBoost_Mixup_Comb,0.3790548148765876,300,150,0.2
KRR_Mixup_Comb,3.0929801194746607,300,150,0.2
NN_Mixup_Comb,0.4802061708357309,300,150,0.2
XGBoost_Mixup_Comb,0.3765411604665448,300,150,0.4
KRR_Mixup_Comb,2.6789796588431423,300,150,0.4
NN_Mixup_Comb,0.4053091943002303,300,150,0.4
XGBoost_Mixup_Comb,0.3918197598582794,300,150,0.5
KRR_Mixup_Comb,2.558952865410593,300,150,0.5
NN_Mixup_Comb,0.4151652678118201,300,150,0.5
XGBoost_Mixup_Comb,0.3703230298307106,300,150,0.6
KRR_Mixup_Comb,2.8158622495122683,300,150,0.6
NN_Mixup_Comb,0.4483429572032817,300,150,0.6
XGBoost_Mixup_Comb,0.3668094126721426,300,150,0.8
KRR_Mixup_Comb,2.026453157631728,300,150,0.8
NN_Mixup_Comb,0.3878447193154445,300,150,0.8
XGBoost_Mixup_Comb,0.3624375140152094,750,150,0.2
KRR_Mixup_Comb,3.01736786313254,750,150,0.2
NN_Mixup_Comb,0.4708041495852987,750,150,0.2
XGBoost_Mixup_Comb,0.3638128745296428,750,150,0.4
KRR_Mixup_Comb,2.568682409185045,750,150,0.4
NN_Mixup_Comb,0.397394483489128,750,150,0.4
XGBoost_Mixup_Comb,0.3679506605366355,750,150,0.5
KRR_Mixup_Comb,2.345833628596477,750,150,0.5
NN_Mixup_Comb,0.3992352160630887,750,150,0.5
XGBoost_Mixup_Comb,0.354894692597208,750,150,0.6
KRR_Mixup_Comb,2.5771363853877194,750,150,0.6
NN_Mixup_Comb,0.4361547773337431,750,150,0.6
XGBoost_Mixup_Comb,0.3512309209780175,750,150,0.8
KRR_Mixup_Comb,1.8573356420145488,750,150,0.8
NN_Mixup_Comb,0.3788915221020744,750,150,0.8
XGBoost_Mixup_Comb,0.3780088013526571,1500,150,0.2
KRR_Mixup_Comb,2.2153831972380424,1500,150,0.2
NN_Mixup_Comb,0.4788132769471478,1500,150,0.2
XGBoost_Mixup_Comb,0.3736347044428281,1500,150,0.4
KRR_Mixup_Comb,1.8501653511411364,1500,150,0.4
NN_Mixup_Comb,0.4031504470923692,1500,150,0.4
XGBoost_Mixup_Comb,0.3776145788810841,1500,150,0.5
KRR_Mixup_Comb,1.902684975558836,1500,150,0.5
NN_Mixup_Comb,0.4048800520559569,1500,150,0.5
XGBoost_Mixup_Comb,0.3674251540744747,1500,150,0.6
KRR_Mixup_Comb,2.0515017126308965,1500,150,0.6
NN_Mixup_Comb,0.4550479976086699,1500,150,0.6
XGBoost_Mixup_Comb,0.3601036404151448,1500,150,0.8
KRR_Mixup_Comb,1.4480718503835537,1500,150,0.8
NN_Mixup_Comb,0.3825172194105701,1500,150,0.8
XGBoost_Mixup_Comb,0.3695748491004479,2250,150,0.2
KRR_Mixup_Comb,2.28848916321143,2250,150,0.2
NN_Mixup_Comb,0.4757892338592817,2250,150,0.2
XGBoost_Mixup_Comb,0.3734836491556365,2250,150,0.4
KRR_Mixup_Comb,2.034771012344277,2250,150,0.4
NN_Mixup_Comb,0.4044032873528567,2250,150,0.4
XGBoost_Mixup_Comb,0.3715768714455085,2250,150,0.5
KRR_Mixup_Comb,2.0131086334473323,2250,150,0.5
NN_Mixup_Comb,0.4050128923502496,2250,150,0.5
XGBoost_Mixup_Comb,0.366439037783939,2250,150,0.6
KRR_Mixup_Comb,2.0869746612945588,2250,150,0.6
NN_Mixup_Comb,0.4584312506949018,2250,150,0.6
XGBoost_Mixup_Comb,0.3607247370949278,2250,150,0.8
KRR_Mixup_Comb,1.5572396140474205,2250,150,0.8
NN_Mixup_Comb,0.3785686967591148,2250,150,0.8
XGBoost_Mixup_Comb,0.3630513984220359,3000,150,0.2
KRR_Mixup_Comb,2.583769334321964,3000,150,0.2
NN_Mixup_Comb,0.4533681520090112,3000,150,0.2
XGBoost_Mixup_Comb,0.3635975086754185,3000,150,0.4
KRR_Mixup_Comb,2.27214089165007,3000,150,0.4
NN_Mixup_Comb,0.3735709544142065,3000,150,0.4
XGBoost_Mixup_Comb,0.362408409388219,3000,150,0.5
KRR_Mixup_Comb,2.272604627614024,3000,150,0.5
NN_Mixup_Comb,0.3772566330387529,3000,150,0.5
XGBoost_Mixup_Comb,0.3543350459547563,3000,150,0.6
KRR_Mixup_Comb,2.2913274819954443,3000,150,0.6
NN_Mixup_Comb,0.4173209954129919,3000,150,0.6
XGBoost_Mixup_Comb,0.3477839374583491,3000,150,0.8
KRR_Mixup_Comb,1.8035423924212897,3000,150,0.8
NN_Mixup_Comb,0.36443985079032,3000,150,0.8
XGBoost_Mixup_Comb,0.365088541876199,4500,150,0.2
KRR_Mixup_Comb,2.285162760754175,4500,150,0.2
NN_Mixup_Comb,0.4584068322083964,4500,150,0.2
XGBoost_Mixup_Comb,0.3583257440258906,4500,150,0.4
KRR_Mixup_Comb,2.2186596666825658,4500,150,0.4
NN_Mixup_Comb,0.3937375088928396,4500,150,0.4
XGBoost_Mixup_Comb,0.3599417327165595,4500,150,0.5
KRR_Mixup_Comb,2.0052087710959188,4500,150,0.5
NN_Mixup_Comb,0.3931109077983656,4500,150,0.5
XGBoost_Mixup_Comb,0.3512717039281213,4500,150,0.6
KRR_Mixup_Comb,2.377520486214527,4500,150,0.6
NN_Mixup_Comb,0.4274055255359039,4500,150,0.6
XGBoost_Mixup_Comb,0.3445515525279416,4500,150,0.8
KRR_Mixup_Comb,1.7005342337574851,4500,150,0.8
NN_Mixup_Comb,0.3800102313397787,4500,150,0.8
XGBoost_Mixup_Comb,0.3884789996658632,50,50,0.2
KRR_Mixup_Comb,2.0946987031577446,50,50,0.2
NN_Mixup_Comb,0.4220466642665976,50,50,0.2
XGBoost_Mixup_Comb,0.376262856795297,50,50,0.4
KRR_Mixup_Comb,1.2939393449522545,50,50,0.4
NN_Mixup_Comb,0.3731901806486172,50,50,0.4
XGBoost_Mixup_Comb,0.3946790114417078,50,50,0.5
KRR_Mixup_Comb,2.4192350883460767,50,50,0.5
NN_Mixup_Comb,0.3859757840219324,50,50,0.5
XGBoost_Mixup_Comb,0.3743055787155711,50,50,0.6
KRR_Mixup_Comb,1.3271290379982077,50,50,0.6
NN_Mixup_Comb,0.4053744561723095,50,50,0.6
XGBoost_Mixup_Comb,0.3844413971006064,50,50,0.8
KRR_Mixup_Comb,0.8534671721201008,50,50,0.8
NN_Mixup_Comb,0.4167323246522713,50,50,0.8
XGBoost_Mixup_Comb,0.3740837222272928,100,50,0.2
KRR_Mixup_Comb,2.1348227159843414,100,50,0.2
NN_Mixup_Comb,0.4230413202254072,100,50,0.2
XGBoost_Mixup_Comb,0.3703683054505373,100,50,0.4
KRR_Mixup_Comb,1.3255146432916964,100,50,0.4
NN_Mixup_Comb,0.3720823037173967,100,50,0.4
XGBoost_Mixup_Comb,0.3878464961493472,100,50,0.5
KRR_Mixup_Comb,2.458192345978558,100,50,0.5
NN_Mixup_Comb,0.3829484404614485,100,50,0.5
XGBoost_Mixup_Comb,0.3686394574246868,100,50,0.6
KRR_Mixup_Comb,1.3611871957417825,100,50,0.6
NN_Mixup_Comb,0.4041720296381313,100,50,0.6
XGBoost_Mixup_Comb,0.3765230046845593,100,50,0.8
KRR_Mixup_Comb,0.8559591361010714,100,50,0.8
NN_Mixup_Comb,0.4177065350436621,100,50,0.8
XGBoost_Mixup_Comb,0.3630233886497594,250,50,0.2
KRR_Mixup_Comb,2.184138442633968,250,50,0.2
NN_Mixup_Comb,0.4189569026984954,250,50,0.2
XGBoost_Mixup_Comb,0.357240573828702,250,50,0.4
KRR_Mixup_Comb,1.3227545940685204,250,50,0.4
NN_Mixup_Comb,0.3693344999373051,250,50,0.4
XGBoost_Mixup_Comb,0.3710923307206887,250,50,0.5
KRR_Mixup_Comb,2.657497554209896,250,50,0.5
NN_Mixup_Comb,0.3787818681674586,250,50,0.5
XGBoost_Mixup_Comb,0.3575291784990309,250,50,0.6
KRR_Mixup_Comb,1.353531725129419,250,50,0.6
NN_Mixup_Comb,0.4006301555067474,250,50,0.6
XGBoost_Mixup_Comb,0.366608862168364,250,50,0.8
KRR_Mixup_Comb,0.8401013076229974,250,50,0.8
NN_Mixup_Comb,0.4134145213231894,250,50,0.8
XGBoost_Mixup_Comb,0.3810483986370148,500,50,0.2
KRR_Mixup_Comb,2.187664409604699,500,50,0.2
NN_Mixup_Comb,0.4187352645046364,500,50,0.2
XGBoost_Mixup_Comb,0.3743333138974432,500,50,0.4
KRR_Mixup_Comb,1.324510986430962,500,50,0.4
NN_Mixup_Comb,0.3702026493334356,500,50,0.4
XGBoost_Mixup_Comb,0.3885170416047307,500,50,0.5
KRR_Mixup_Comb,2.7472847427805696,500,50,0.5
NN_Mixup_Comb,0.3823961380130046,500,50,0.5
XGBoost_Mixup_Comb,0.3744769221015416,500,50,0.6
KRR_Mixup_Comb,1.3476193076908998,500,50,0.6
NN_Mixup_Comb,0.4053665322335003,500,50,0.6
XGBoost_Mixup_Comb,0.3795241120058816,500,50,0.8
KRR_Mixup_Comb,0.8794781429957969,500,50,0.8
NN_Mixup_Comb,0.4170006267006345,500,50,0.8
XGBoost_Mixup_Comb,0.3681438113100189,750,50,0.2
KRR_Mixup_Comb,2.164241089785819,750,50,0.2
NN_Mixup_Comb,0.4181198081390597,750,50,0.2
XGBoost_Mixup_Comb,0.3624365923217124,750,50,0.4
KRR_Mixup_Comb,1.356428702810854,750,50,0.4
NN_Mixup_Comb,0.370466306360558,750,50,0.4
XGBoost_Mixup_Comb,0.3800999576829604,750,50,0.5
KRR_Mixup_Comb,2.856141247567944,750,50,0.5
NN_Mixup_Comb,0.3830079699092627,750,50,0.5
XGBoost_Mixup_Comb,0.3639311566795174,750,50,0.6
KRR_Mixup_Comb,1.372162898777773,750,50,0.6
NN_Mixup_Comb,0.4019628071868074,750,50,0.6
XGBoost_Mixup_Comb,0.3673539284166597,750,50,0.8
KRR_Mixup_Comb,0.8688786540225838,750,50,0.8
NN_Mixup_Comb,0.4153978384503545,750,50,0.8
XGBoost_Mixup_Comb,0.3665079636405257,1000,50,0.2
KRR_Mixup_Comb,2.166443434529019,1000,50,0.2
NN_Mixup_Comb,0.420129119623323,1000,50,0.2
XGBoost_Mixup_Comb,0.3535799204942974,1000,50,0.4
KRR_Mixup_Comb,1.316246474217363,1000,50,0.4
NN_Mixup_Comb,0.3668065544620563,1000,50,0.4
XGBoost_Mixup_Comb,0.3769580017301677,1000,50,0.5
KRR_Mixup_Comb,2.606014237456903,1000,50,0.5
NN_Mixup_Comb,0.3786966836584209,1000,50,0.5
XGBoost_Mixup_Comb,0.3568163697604209,1000,50,0.6
KRR_Mixup_Comb,1.3701359390453376,1000,50,0.6
NN_Mixup_Comb,0.4035440175521061,1000,50,0.6
XGBoost_Mixup_Comb,0.3669809973768132,1000,50,0.8
KRR_Mixup_Comb,0.8572476949958512,1000,50,0.8
NN_Mixup_Comb,0.4117596326863844,1000,50,0.8
XGBoost_Mixup_Comb,0.3670129588554836,1500,50,0.2
KRR_Mixup_Comb,2.230806962565307,1500,50,0.2
NN_Mixup_Comb,0.4124097124302125,1500,50,0.2
XGBoost_Mixup_Comb,0.3539268381894647,1500,50,0.4
KRR_Mixup_Comb,1.3078224221469312,1500,50,0.4
NN_Mixup_Comb,0.3569484710565579,1500,50,0.4
XGBoost_Mixup_Comb,0.3780354746567105,1500,50,0.5
KRR_Mixup_Comb,2.616001241880413,1500,50,0.5
NN_Mixup_Comb,0.3767178164411419,1500,50,0.5
XGBoost_Mixup_Comb,0.3536778910762284,1500,50,0.6
KRR_Mixup_Comb,1.4297495319468787,1500,50,0.6
NN_Mixup_Comb,0.3963167249075046,1500,50,0.6
XGBoost_Mixup_Comb,0.3647560703516748,1500,50,0.8
KRR_Mixup_Comb,0.853657738560011,1500,50,0.8
NN_Mixup_Comb,0.4116418807495435,1500,50,0.8
XGBoost_Mixup_Comb,0.343200166992608,100,100,0.2
KRR_Mixup_Comb,1.186530289679938,100,100,0.2
NN_Mixup_Comb,0.3885616500452677,100,100,0.2
XGBoost_Mixup_Comb,0.3350121241792053,100,100,0.4
KRR_Mixup_Comb,1.0459276155620163,100,100,0.4
NN_Mixup_Comb,0.3969648979549253,100,100,0.4
XGBoost_Mixup_Comb,0.3495333159134815,100,100,0.5
KRR_Mixup_Comb,0.6823754491991217,100,100,0.5
NN_Mixup_Comb,0.4005791298585853,100,100,0.5
XGBoost_Mixup_Comb,0.3527030032685168,100,100,0.6
KRR_Mixup_Comb,0.849138394047372,100,100,0.6
NN_Mixup_Comb,0.4117926521179282,100,100,0.6
XGBoost_Mixup_Comb,0.3375499188345532,100,100,0.8
KRR_Mixup_Comb,0.7905054129073639,100,100,0.8
NN_Mixup_Comb,0.3822081062440589,100,100,0.8
XGBoost_Mixup_Comb,0.3436722939491157,200,100,0.2
KRR_Mixup_Comb,1.215003709687522,200,100,0.2
NN_Mixup_Comb,0.3835982202211488,200,100,0.2
XGBoost_Mixup_Comb,0.3368498057335958,200,100,0.4
KRR_Mixup_Comb,1.055045641673207,200,100,0.4
NN_Mixup_Comb,0.3952719904803231,200,100,0.4
XGBoost_Mixup_Comb,0.3489258714890443,200,100,0.5
KRR_Mixup_Comb,0.6895282430490915,200,100,0.5
NN_Mixup_Comb,0.4012344915256149,200,100,0.5
XGBoost_Mixup_Comb,0.3516636469923543,200,100,0.6
KRR_Mixup_Comb,0.8488416631494126,200,100,0.6
NN_Mixup_Comb,0.4098605426232098,200,100,0.6
XGBoost_Mixup_Comb,0.3403692478827151,200,100,0.8
KRR_Mixup_Comb,0.797622297053295,200,100,0.8
NN_Mixup_Comb,0.3723898569149573,200,100,0.8
XGBoost_Mixup_Comb,0.352211556506383,500,100,0.2
KRR_Mixup_Comb,1.2405273693922108,500,100,0.2
NN_Mixup_Comb,0.3801891435043783,500,100,0.2
XGBoost_Mixup_Comb,0.3399361689065354,500,100,0.4
KRR_Mixup_Comb,1.0761670387440316,500,100,0.4
NN_Mixup_Comb,0.381523791238716,500,100,0.4
XGBoost_Mixup_Comb,0.339519279850493,500,100,0.5
KRR_Mixup_Comb,0.6879605091701466,500,100,0.5
NN_Mixup_Comb,0.3892544707682654,500,100,0.5
XGBoost_Mixup_Comb,0.3533151814406784,500,100,0.6
KRR_Mixup_Comb,0.8477415923285726,500,100,0.6
NN_Mixup_Comb,0.3973988972974459,500,100,0.6
XGBoost_Mixup_Comb,0.3345358963091684,500,100,0.8
KRR_Mixup_Comb,0.8177268817149334,500,100,0.8
NN_Mixup_Comb,0.3654398697213564,500,100,0.8
XGBoost_Mixup_Comb,0.3526821034924539,1000,100,0.2
KRR_Mixup_Comb,1.209177874761962,1000,100,0.2
NN_Mixup_Comb,0.396389055725357,1000,100,0.2
XGBoost_Mixup_Comb,0.340959659597103,1000,100,0.4
KRR_Mixup_Comb,1.0739976526416664,1000,100,0.4
NN_Mixup_Comb,0.4019652364181056,1000,100,0.4
XGBoost_Mixup_Comb,0.3491605769638518,1000,100,0.5
KRR_Mixup_Comb,0.712795161531151,1000,100,0.5
NN_Mixup_Comb,0.4040658199411776,1000,100,0.5
XGBoost_Mixup_Comb,0.3535034960246491,1000,100,0.6
KRR_Mixup_Comb,0.8581864478793115,1000,100,0.6
NN_Mixup_Comb,0.4174868109954077,1000,100,0.6
XGBoost_Mixup_Comb,0.3457134609177287,1000,100,0.8
KRR_Mixup_Comb,0.839373271796179,1000,100,0.8
NN_Mixup_Comb,0.3822682700672505,1000,100,0.8
XGBoost_Mixup_Comb,0.3470449616796507,1500,100,0.2
KRR_Mixup_Comb,1.2981108730085749,1500,100,0.2
NN_Mixup_Comb,0.3834745125159722,1500,100,0.2
XGBoost_Mixup_Comb,0.3369985048741648,1500,100,0.4
KRR_Mixup_Comb,1.1022359125015195,1500,100,0.4
NN_Mixup_Comb,0.3893899045905101,1500,100,0.4
XGBoost_Mixup_Comb,0.3505625528473277,1500,100,0.5
KRR_Mixup_Comb,0.6954874594755969,1500,100,0.5
NN_Mixup_Comb,0.3942048332299842,1500,100,0.5
XGBoost_Mixup_Comb,0.3485153600182208,1500,100,0.6
KRR_Mixup_Comb,0.8890377522178442,1500,100,0.6
NN_Mixup_Comb,0.4071218611413411,1500,100,0.6
XGBoost_Mixup_Comb,0.3417210982463108,1500,100,0.8
KRR_Mixup_Comb,0.8495720800842669,1500,100,0.8
NN_Mixup_Comb,0.3702139714596016,1500,100,0.8
XGBoost_Mixup_Comb,0.3521207140594409,2000,100,0.2
KRR_Mixup_Comb,1.3495676402379897,2000,100,0.2
NN_Mixup_Comb,0.3927298553601884,2000,100,0.2
XGBoost_Mixup_Comb,0.3371396946915722,2000,100,0.4
KRR_Mixup_Comb,1.1294358868829903,2000,100,0.4
NN_Mixup_Comb,0.3902498740886473,2000,100,0.4
XGBoost_Mixup_Comb,0.350917978617462,2000,100,0.5
KRR_Mixup_Comb,0.7219489215360018,2000,100,0.5
NN_Mixup_Comb,0.4029988689756845,2000,100,0.5
XGBoost_Mixup_Comb,0.3467393440524567,2000,100,0.6
KRR_Mixup_Comb,0.894333120473854,2000,100,0.6
NN_Mixup_Comb,0.4100143911450377,2000,100,0.6
XGBoost_Mixup_Comb,0.3468342896671003,2000,100,0.8
KRR_Mixup_Comb,0.8560107584796788,2000,100,0.8
NN_Mixup_Comb,0.3785065556090559,2000,100,0.8
XGBoost_Mixup_Comb,0.354435918409546,3000,100,0.2
KRR_Mixup_Comb,1.1860919486655983,3000,100,0.2
NN_Mixup_Comb,0.3821799467080575,3000,100,0.2
XGBoost_Mixup_Comb,0.3434442070871053,3000,100,0.4
KRR_Mixup_Comb,1.0395748808596772,3000,100,0.4
NN_Mixup_Comb,0.3851627582155797,3000,100,0.4
XGBoost_Mixup_Comb,0.3487836433818792,3000,100,0.5
KRR_Mixup_Comb,0.683297281613119,3000,100,0.5
NN_Mixup_Comb,0.3918288538231709,3000,100,0.5
XGBoost_Mixup_Comb,0.3557550033304645,3000,100,0.6
KRR_Mixup_Comb,0.8826031149887532,3000,100,0.6
NN_Mixup_Comb,0.4038109374242166,3000,100,0.6
XGBoost_Mixup_Comb,0.3447369375855784,3000,100,0.8
KRR_Mixup_Comb,0.8517270258458398,3000,100,0.8
NN_Mixup_Comb,0.3710566183290276,3000,100,0.8
XGBoost_Mixup_Comb,0.3404259378183607,150,150,0.2
KRR_Mixup_Comb,4.165886330437535,150,150,0.2
NN_Mixup_Comb,0.41916380776455,150,150,0.2
XGBoost_Mixup_Comb,0.3324558256944875,150,150,0.4
KRR_Mixup_Comb,1.3000176185540149,150,150,0.4
NN_Mixup_Comb,0.3833313304388632,150,150,0.4
XGBoost_Mixup_Comb,0.3255355739814412,150,150,0.5
KRR_Mixup_Comb,1.167961836319529,150,150,0.5
NN_Mixup_Comb,0.3343131073009917,150,150,0.5
XGBoost_Mixup_Comb,0.3343067383925612,150,150,0.6
KRR_Mixup_Comb,0.8452537200169292,150,150,0.6
